"","player_id","average_rank","weight_kg","height_cm","average_tourneys_played","average_age","backhand","handedness"
"553","t786",12.6190476190476,91,188,18.452380952381,31.7142857142857,"Two-Handed Backhand","Right-Handed"
"554","t840",42.1904761904762,86,193,27.8333333333333,30.8809523809524,"Two-Handed Backhand","Right-Handed"
"555","t911",505.642857142857,84,185,19.9761904761905,28.8809523809524,"Two-Handed Backhand","Right-Handed"
"556","t948",969.52380952381,80,183,4.19047619047619,27.3333333333333,"Two-Handed Backhand","Right-Handed"
"557","t984",732.357142857143,83,191,17.0714285714286,26.6190476190476,"One-Handed Backhand","Right-Handed"
"558","ta01",1297.30952380952,77,188,5.78571428571429,26.5952380952381,"Two-Handed Backhand","Right-Handed"
"559","ta12",192.095238095238,80,185,24.2380952380952,25,"Two-Handed Backhand","Right-Handed"
"560","ta29",176.166666666667,78,180,22.5,26.9047619047619,"Two-Handed Backhand","Right-Handed"
"561","ta46",78.8333333333333,91,196,23.5952380952381,24.1190476190476,"Two-Handed Backhand","Right-Handed"
"562","tb05",1175.19047619048,74,180,8.66666666666667,24,"Two-Handed Backhand","Right-Handed"
"563","tb69",7.5,82,185,27.6904761904762,23.2619047619048,"One-Handed Backhand","Right-Handed"
"564","tb79",1575.76923076923,68,183,7.17948717948718,22.974358974359,"Two-Handed Backhand","Right-Handed"
"565","tb84",1152.66666666667,86,198,7.64285714285714,24.6428571428571,"Two-Handed Backhand","Right-Handed"
"566","tc11",322.47619047619,90,193,21.6190476190476,22.7380952380952,"Two-Handed Backhand","Right-Handed"
"567","tc13",1886,81,191,5.75862068965517,21.4137931034483,"Two-Handed Backhand","Right-Handed"
"568","tc61",79.5,73,183,27.6666666666667,22.6904761904762,"Two-Handed Backhand","Right-Handed"
"569","tc95",711.714285714286,80,180,18.5714285714286,20.7619047619048,"Two-Handed Backhand","Right-Handed"
"570","td06",1068.71428571429,80,188,15.1190476190476,23.952380952381,"Two-Handed Backhand","Right-Handed"
"571","td51",79.4047619047619,77,188,28.1666666666667,18.9285714285714,"Two-Handed Backhand","Right-Handed"
"572","te16",274.809523809524,78,183,26.7142857142857,19.3333333333333,"Two-Handed Backhand","Right-Handed"
"573","te23",1723.52380952381,73,180,3.78571428571429,20.4047619047619,"Two-Handed Backhand","Right-Handed"
"574","te51",169.666666666667,83,193,27.9285714285714,18.3333333333333,"One-Handed Backhand","Right-Handed"
"575","tf58",312.714285714286,68,170,24.952380952381,19.1190476190476,"Two-Handed Backhand","Right-Handed"
"576","tg30",729.261904761905,80,188,19.2142857142857,19.1666666666667,"Two-Handed Backhand","Right-Handed"
"577","u061",403.785714285714,73,178,15.6190476190476,31.9285714285714,"One-Handed Backhand","Right-Handed"
"578","u133",894.166666666667,78,185,11.7857142857143,27,"One-Handed Backhand","Right-Handed"
"579","u134",196.357142857143,78,183,22.5952380952381,24.3571428571429,"Two-Handed Backhand","Right-Handed"
"580","v254",544.382352941176,73,183,10.9117647058824,35.0882352941176,"One-Handed Backhand","Right-Handed"
"581","v306",37.1904761904762,87,185,26.8571428571429,33.0238095238095,"Two-Handed Backhand","Left-Handed"
"582","v490",335.428571428571,80,185,23.6904761904762,29.452380952381,"Two-Handed Backhand","Right-Handed"
"583","v494",598.833333333333,80,185,11.3809523809524,29.2380952380952,"Two-Handed Backhand","Right-Handed"
"584","v495",139.690476190476,94,198,24.6190476190476,31.547619047619,"Two-Handed Backhand","Right-Handed"
"585","v505",442.833333333333,84,188,19.2142857142857,29.3809523809524,"Two-Handed Backhand","Right-Handed"
"586","v576",1029,85,191,2,29,"Two-Handed Backhand","Right-Handed"
"587","v613",935.612903225806,80,185,3.90322580645161,25.4193548387097,"Two-Handed Backhand","Right-Handed"
"588","v624",961.547619047619,78,188,9.61904761904762,26.1190476190476,"Two-Handed Backhand","Right-Handed"
"589","v656",615.642857142857,70,178,30.1666666666667,27,"One-Handed Backhand","Right-Handed"
"590","v682",659.571428571429,75,188,16.0952380952381,27.3809523809524,"Two-Handed Backhand","Right-Handed"
"591","v685",1471.95238095238,72,175,10.8571428571429,27.6666666666667,"Two-Handed Backhand","Right-Handed"
"592","v708",55.5714285714286,92,198,24.6904761904762,23.452380952381,"Two-Handed Backhand","Left-Handed"
"593","v731",1022.28571428571,74,178,16.8333333333333,24.1904761904762,"Two-Handed Backhand","Right-Handed"
"594","v758",663.595238095238,78,188,29.6190476190476,22.5,"Two-Handed Backhand","Right-Handed"
"595","v784",567.357142857143,74,180,20.2380952380952,24.7619047619048,"Two-Handed Backhand","Right-Handed"
"596","v820",952,84,180,4,23,"Two-Handed Backhand","Right-Handed"
"597","v824",378.642857142857,74,178,24.5,21.4761904761905,"Two-Handed Backhand","Right-Handed"
"598","v832",686.857142857143,84,188,8.47619047619048,20.7380952380952,"Two-Handed Backhand","Right-Handed"
"599","v883",614.285714285714,76,183,20.7619047619048,20.5,"Two-Handed Backhand","Right-Handed"
"600","va08",594.309523809524,78,193,26.0238095238095,21.6428571428571,"One-Handed Backhand","Right-Handed"
"601","va16",1158.71428571429,81,185,12.0952380952381,24,"Two-Handed Backhand","Right-Handed"
"602","w367",4.69047619047619,81,183,18.8809523809524,31.7619047619048,"One-Handed Backhand","Right-Handed"
"603","w373",698.404761904762,73,180,9.64285714285714,31.8809523809524,"Two-Handed Backhand","Right-Handed"
"604","w387",1118.21428571429,82,178,2.38095238095238,34.1428571428571,"Two-Handed Backhand","Right-Handed"
"605","w471",409.095238095238,81,188,17.9047619047619,30.2380952380952,"One-Handed Backhand","Right-Handed"
"606","w481",1106.2380952381,73,183,17.8809523809524,26.5,"Two-Handed Backhand","Right-Handed"
"607","w503",773.857142857143,74,191,8.54761904761905,29.8809523809524,"Two-Handed Backhand","Right-Handed"
"608","w521",456.47619047619,91,191,8.07142857142857,26.1666666666667,"Two-Handed Backhand","Left-Handed"
"609","w522",605.452380952381,84,185,16.3809523809524,25.7619047619048,"Two-Handed Backhand","Right-Handed"
"610","w571",215.452380952381,65,175,25.7380952380952,25.2380952380952,"Two-Handed Backhand","Right-Handed"
"611","w579",521.261904761905,85,185,14,26.6666666666667,"Two-Handed Backhand","Right-Handed"
"612","w586",994.34375,78,183,13.5,26.34375,"Two-Handed Backhand","Right-Handed"
"613","w609",763.880952380952,64,168,14.1190476190476,26.5952380952381,"Two-Handed Backhand","Right-Handed"
"614","w614",555.071428571429,75,188,18.7619047619048,24.8333333333333,"Two-Handed Backhand","Right-Handed"
"615","w630",224.095238095238,82,188,21.1904761904762,23.3333333333333,"Two-Handed Backhand","Right-Handed"
"616","w739",1642.52631578947,76,188,4.57894736842105,20,"Two-Handed Backhand","Right-Handed"
"617","wb08",515.261904761905,62,178,10.9761904761905,18.7142857142857,"Two-Handed Backhand","Right-Handed"
"618","wb25",593.238095238095,89,201,11.3809523809524,18.2857142857143,"Two-Handed Backhand","Right-Handed"
"619","x014",1763,70,185,2,21,"Two-Handed Backhand","Right-Handed"
"620","y061",90.1666666666667,73,183,26.047619047619,34.5,"One-Handed Backhand","Right-Handed"
"621","y114",1074.21428571429,71,180,7.38095238095238,31.2142857142857,"Two-Handed Backhand","Left-Handed"
"622","y124",57.7142857142857,79,183,22.8333333333333,27.4047619047619,"Two-Handed Backhand","Left-Handed"
"623","y178",1898.43902439024,75,175,3.46341463414634,24.2926829268293,"Two-Handed Backhand","Right-Handed"
"624","y218",203.452380952381,78,183,23.1666666666667,20.7142857142857,"Two-Handed Backhand","Right-Handed"
"625","y268",408.571428571429,75,183,8.33333333333333,18.2619047619048,"Two-Handed Backhand","Right-Handed"
"626","z134",1204.76923076923,88,198,1,34,"Two-Handed Backhand","Right-Handed"
"627","z168",31.8333333333333,88,191,29.9285714285714,29.2857142857143,"Two-Handed Backhand","Left-Handed"
"628","z184",64.8571428571429,83,188,32.8809523809524,31.6666666666667,"One-Handed Backhand","Left-Handed"
"629","z189",266.452380952381,81,183,18.6428571428571,30.1904761904762,"Two-Handed Backhand","Right-Handed"
"630","z246",268.238095238095,79,185,23.4761904761905,28.4285714285714,"Two-Handed Backhand","Right-Handed"
"631","z248",348.952380952381,85,188,23.1190476190476,27.8095238095238,"Two-Handed Backhand","Right-Handed"
"632","z254",344.214285714286,88,191,17.7142857142857,28.7619047619048,"Two-Handed Backhand","Right-Handed"
"633","z272",219.880952380952,83,188,21.5,26.452380952381,"Two-Handed Backhand","Right-Handed"
"634","z349",649.857142857143,71,180,8.40476190476191,29.4047619047619,"Two-Handed Backhand","Right-Handed"
"635","z355",12.547619047619,86,198,23.8095238095238,19.6904761904762,"Two-Handed Backhand","Right-Handed"
"636","z363",612.166666666667,80,180,22.4047619047619,20.547619047619,"Two-Handed Backhand","Right-Handed"
"637","z371",649.452380952381,87,193,14.3809523809524,20.1190476190476,"Two-Handed Backhand","Right-Handed"
"638","z395",1019.7380952381,80,180,19.3809523809524,20.9285714285714,"Two-Handed Backhand","Right-Handed"
"639","z419",353.595238095238,73,185,30.3333333333333,19.952380952381,"Two-Handed Backhand","Right-Handed"
